BATTERY,22,99.194424,5000130.000000,,
BATTERY,22,99.193982,5000994.010000,,
BATTERY,22,99.193971,5001064.010000,,
BATTERY,22,99.193971,5001064.010000,,
BATTERY,22,99.193971,5001064.010000,,
BATTERY,22,99.193971,5001064.010000,,
BATTERY,22,99.193529,5001928.020000,,
BATTERY,22,99.193529,5001928.020000,,
BATTERY,22,99.193529,5001928.020000,,
BATTERY,22,99.193529,5001928.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193511,5002038.020000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193108,5002902.030000,,
BATTERY,22,99.193097,5002972.030000,,
BATTERY,22,99.193097,5002972.030000,,
BATTERY,22,99.193097,5002972.030000,,
BATTERY,22,99.192655,5003836.040000,,
BATTERY,22,99.192655,5003836.040000,,
BATTERY,22,99.192655,5003836.040000,,
BATTERY,22,99.192644,5003906.040000,,
BATTERY,22,99.192202,5004770.050000,,
BATTERY,22,99.192191,5004840.050000,,
BATTERY,22,99.192191,5004840.050000,,
BATTERY,22,99.191749,5005704.060000,,
BATTERY,22,99.191749,5005704.060000,,
BATTERY,22,99.191738,5005774.060000,,
BATTERY,22,99.191297,5006638.070000,,
BATTERY,22,99.191279,5006748.070000,,
BATTERY,22,99.191279,5006748.070000,,
BATTERY,22,99.190837,5007612.080000,,
BATTERY,22,99.190837,5007612.080000,,
BATTERY,22,99.190826,5007682.080000,,
BATTERY,22,99.190826,5007682.080000,,
BATTERY,22,99.190826,5007682.080000,,
BATTERY,22,99.190384,5008546.090000,,
BATTERY,22,99.190384,5008546.090000,,
BATTERY,22,99.190384,5008546.090000,,
BATTERY,22,99.190370,5008636.090000,,
BATTERY,22,99.189928,5009500.100000,,
BATTERY,22,99.189904,5009650.100000,,
BATTERY,22,99.189462,5010514.110000,,
BATTERY,22,99.189448,5010604.110000,,
BATTERY,22,99.189006,5011468.120000,,
BATTERY,22,99.188995,5011538.120000,,
BATTERY,22,99.188553,5012402.130000,,
BATTERY,22,99.188542,5012472.130000,,
BATTERY,22,99.188101,5013336.140000,,
BATTERY,22,99.188089,5013406.140000,,
BATTERY,22,99.187648,5014270.150000,,
BATTERY,22,99.187648,5014270.150000,,
BATTERY,22,99.187636,5014340.150000,,
BATTERY,22,99.187195,5015204.160000,,
BATTERY,22,99.187184,5015274.160000,,
BATTERY,22,99.186742,5016138.170000,,
BATTERY,22,99.186731,5016208.170000,,
BATTERY,22,99.186614,5016459.180000,,
BATTERY,22,99.186512,5017092.180000,,
BATTERY,22,99.186500,5017162.180000,,
